-73.980431,40.759854,2011_3
-73.977674,40.758708,2011_3
-73.978712,40.759069,2011_3
-73.978834,40.759,2011_3
-73.979541,40.759041,2011_3
-73.978104,40.758499,2011_3
-73.978103,40.758499,2011_3
-73.979334,40.759166,2011_3
-73.975931,40.760533,2011_3
-73.976483,40.760715,2011_3
-73.978334,40.762666,2011_3
-73.976279,40.759764,2011_3
-73.9791,40.76228,2011_3
-73.976376,40.759561,2011_3
-73.976242,40.760696,2011_3
-73.975737,40.76037,2011_3
-73.976384,40.760433,2011_3
-73.976273,40.759772,2011_3
-73.977357,40.761191,2011_3
-73.9765,40.761333,2011_3
-73.977303,40.7612,2011_3
-73.977667,40.761833,2011_3
-73.977048,40.758919,2011_3
-73.977167,40.7585,2011_3
-73.97836,40.757034,2011_3
-73.976774,40.759141,2011_3
-73.97673,40.758789,2011_3
-73.976215,40.758505,2011_3
-73.976623,40.7586,2011_3
-73.981827,40.758408,2011_3
-73.981665,40.759456,2011_3
-73.982384,40.760756,2011_3
-73.9755,40.758166,2011_3
-73.975678,40.758724,2011_3
-73.9755,40.760333,2011_3
-73.974244,40.759626,2011_3
-73.974903,40.76165,2011_3
-73.978114,40.764559,2011_3
-73.98,40.763833,2011_3
-73.974323,40.757925,2011_3
-73.98321,40.761703,2011_3
-73.983567,40.761563,2011_3
-73.983559,40.760597,2011_3
-73.98307,40.761235,2011_3
-73.98251,40.7626,2011_3
-73.983537,40.760355,2011_3
-73.975667,40.756333,2011_3
-73.97395,40.763155,2011_3
-73.974004,40.762991,2011_3
-73.974509,40.763039,2011_3
-73.974098,40.762299,2011_3
-73.984834,40.760666,2011_3
-73.984334,40.762,2011_3
-73.984445,40.761944,2011_3
-73.984667,40.761166,2011_3
-73.984454,40.758943,2011_3
-73.984733,40.759529,2011_3
-73.984578,40.759366,2011_3
-73.984064,40.759508,2011_3
-73.984834,40.759333,2011_3
-73.984712,40.759313,2011_3
-73.984803,40.758871,2011_3
-73.984923,40.75908,2011_3
-73.984884,40.758948,2011_3
-73.973,40.763833,2011_3
-73.97291,40.764421,2011_3
-73.973,40.764,2011_3
-73.973227,40.763889,2011_3
-73.973,40.764145,2011_3
-73.972969,40.763828,2011_3
-73.973099,40.764099,2011_3
-73.972985,40.763905,2011_3
-73.973287,40.764727,2011_3
-73.973334,40.763833,2011_3
-73.973114,40.763966,2011_3
-73.985173,40.759179,2011_3
-73.985134,40.7589,2011_3
-73.985141,40.758952,2011_3
-73.985057,40.758927,2011_3
-73.985903,40.762657,2011_3
-73.9845,40.757833,2011_3
-73.985542,40.758038,2011_3
-73.983334,40.758333,2011_3
-73.985399,40.758221,2011_3
-73.985081,40.757272,2011_3
-73.985592,40.758025,2011_3
-73.984177,40.758205,2011_3
-73.9851,40.758598,2011_3
-73.985834,40.757777,2011_3
-73.985,40.7585,2011_3
-73.985521,40.758511,2011_3
-73.985667,40.757833,2011_3
-73.985703,40.757801,2011_3
-73.9735,40.766333,2011_3
-73.985919,40.757102,2011_3
-73.986143,40.756756,2011_3
-73.985334,40.756166,2011_3
-73.985733,40.756767,2011_3
-73.986482,40.756896,2011_3
-73.98717,40.75703,2011_3
-73.986167,40.7565,2011_3
-73.984087,40.755763,2011_3
-73.986364,40.755929,2011_3
-73.98616,40.755969,2011_3
-73.986439,40.756083,2011_3
-73.986192,40.755819,2011_3
-73.98631,40.755872,2011_3
-73.986589,40.756042,2011_3
-73.985334,40.756,2011_3
-73.985675,40.7554,2011_3
-73.986611,40.756311,2011_3
-73.986267,40.756067,2011_3
-73.987334,40.759,2011_3
-73.986622,40.755981,2011_3
-73.986667,40.755666,2011_3
-73.986557,40.755799,2011_3
-73.987984,40.756245,2011_3
-73.988578,40.756541,2011_3
-73.983478,40.754084,2011_3
-73.982667,40.755833,2011_3
-73.983822,40.753987,2011_3
-73.982333,40.7555,2011_3
-73.983704,40.753899,2011_3
-73.989667,40.757,2011_3
-73.982196,40.753238,2011_3
-73.984122,40.753751,2011_3
-73.983438,40.753828,2011_3
-73.985,40.752833,2011_3
-73.981944,40.752873,2011_3
-73.982201,40.753201,2011_3
-73.981737,40.751994,2011_3
-73.980914,40.753515,2011_3
-73.980445,40.753311,2011_3
-73.988983,40.74254,2011_4
-73.988464,40.740944,2011_4
-73.990834,40.742333,2011_4
-73.988334,40.741666,2011_4
-73.988834,40.744166,2011_4
-73.989362,40.741669,2011_4
-73.98881,40.741762,2011_4
-73.989443,40.741225,2011_4
-73.988038,40.744176,2011_4
-73.987673,40.743973,2011_4
-73.987961,40.741671,2011_4
-73.989595,40.741088,2011_4
-73.98828,40.74141,2011_4
-73.987909,40.741932,2011_4
-73.986718,40.74025,2011_4
-73.991203,40.742314,2011_4
-73.962359,40.779025,2011_5
-73.964005,40.779761,2011_5
-73.963479,40.779022,2011_5
-73.962267,40.779275,2011_5
-73.964,40.7795,2011_5
-73.9626,40.780346,2011_5
-73.962,40.7795,2011_5
-73.963334,40.780333,2011_5
-73.963667,40.777666,2011_5
-73.963278,40.780066,2011_5
-73.965042,40.779436,2011_5
-73.96496,40.778932,2011_5
-73.964735,40.778916,2011_5
-73.964806,40.780244,2011_5
-73.966022,40.778729,2011_5
-73.966001,40.780166,2011_5
-73.966167,40.778333,2011_5
-73.958962,40.782927,2011_6
-73.958973,40.782929,2011_6
-73.959027,40.782954,2011_6
-73.95935,40.782985,2011_6
-73.959473,40.784127,2011_6
-73.959031,40.782927,2011_6
-73.9595,40.782833,2011_6
-73.959478,40.784124,2011_6
-73.960531,40.782675,2011_6
-74.044675,40.689522,2011_7
-74.044581,40.688547,2011_7
-74.045067,40.690047,2011_7
-74.045276,40.690116,2011_7
-74.044834,40.688666,2011_7
-74.044493,40.689261,2011_7
-74.045667,40.689166,2011_7
-74.045631,40.689819,2011_7
-74.043946,40.688505,2011_7
-74.005975,40.714352,2011_8
-74.005998,40.714297,2011_8
-74.006,40.714333,2011_8
-74.007118,40.71455,2011_8
-74.006889,40.714348,2011_8
-74.005834,40.714166,2011_8
-74.005997,40.714298,2011_8
-73.972762,40.77165,2011_9
-73.974391,40.772546,2011_9
-73.973667,40.769999,2011_9
-73.973565,40.771368,2011_9
-73.971676,40.770604,2011_9
-73.9715,40.7725,2011_9
-73.972334,40.770666,2011_9
-73.974187,40.771133,2011_9
-73.974584,40.772571,2011_9
-73.975903,40.771466,2011_9
-74.011584,40.709316,2011_10
-74.010402,40.709332,2011_10
-74.0124,40.71,2011_10
-74.010783,40.710995,2011_10
-74.013,40.708,2011_10
-74.010521,40.708962,2011_10
-74.012725,40.707758,2011_10
-74.0125,40.710027,2011_10
-74.0121,40.708099,2011_10
-74.012992,40.710655,2011_10
-74.013401,40.710056,2011_10
-74.010053,40.71228,2011_10
-74.010262,40.712116,2011_10
-74.00881,40.710833,2011_10
-74.010678,40.712172,2011_10
-74.009012,40.710938,2011_10
-74.01221,40.707059,2011_10
-74.011334,40.706333,2011_10
-74.013833,40.7075,2011_10
-74.013079,40.706067,2011_10
-74.011667,40.7065,2011_10
-74.010719,40.706758,2011_10
-74.010667,40.706833,2011_10
-74.009335,40.706335,2011_10
-74.009993,40.706636,2011_10
-74.009667,40.706278,2011_10
-74.013808,40.704513,2011_10
-74.014787,40.706116,2011_10
-74.009867,40.7082,2011_10
-74.008648,40.707644,2011_10
-73.991334,40.735666,2011_11
-73.991256,40.735527,2011_11
-73.989953,40.734672,2011_11
-73.990978,40.735066,2011_11
-73.9915,40.736,2011_11
-73.990751,40.735005,2011_11
-73.99249,40.735429,2011_11
-73.990667,40.734666,2011_11
-73.989667,40.734666,2011_11
-73.990403,40.735282,2011_11
-73.9895,40.734666,2011_11
-73.990956,40.733689,2011_11
-73.990332,40.732176,2011_11
-74.000612,40.707222,2011_12
-73.999234,40.707913,2011_12
-74.001803,40.706408,2011_12
-74.00146,40.706481,2011_12
-73.99882,40.707597,2011_12
-73.9995,40.708,2011_12
-74.001834,40.707833,2011_12
-73.999,40.707833,2011_12
-73.998396,40.708373,2011_12
-73.997512,40.706508,2011_12
-73.997498,40.706402,2011_12
-73.998487,40.707316,2011_12
-74.016781,40.703544,2011_13
-74.017703,40.7027,2011_13
-74.017081,40.702594,2011_13
-74.016233,40.701752,2011_13
-74.016705,40.702423,2011_13
-74.015343,40.703976,2011_13
-74.017542,40.704367,2011_13
-74.017667,40.704,2011_13
-73.970903,40.774243,2011_14
-73.971687,40.775636,2011_14
-73.970967,40.773908,2011_14
-73.970904,40.773318,2011_14
-73.972167,40.7755,2011_14
-73.971667,40.775999,2011_14
-73.972374,40.775033,2011_14
-73.973334,40.767166,2011_15
-73.971875,40.767727,2011_15
-73.974773,40.768194,2011_15
-73.973672,40.767297,2011_15
-73.971676,40.767801,2011_15
-73.97438,40.767931,2011_15
-73.974432,40.767826,2011_15
